text,label
"""@TheFix: Tuesdays Democratic debate is missing just one thing: Donald Trump.""  True, can you think of anyone who wants to watch?",1
"Thank you to Donald Rumsfeld for the endorsement. Very much appreciated. Clintons conduct has been ""disqualifying.""",1
"If Joe Biden was president, there would be no empty chair at the G-7. #ClimateTownHall",0
"""@sweetspottrader: only @realDonaldTrump can save us form this turmoil #Trump2016"" Perhaps so!",1
"""@SandraAtwood10: @risetoflyy @realDonaldTrump FABULOUS DONALD. SO PROUD OF U! KEEP UP GD WORK! @foxnews @cnn @rushlimbaugh""",1
"A year ago, we lost a true patriot, a hero, and to me—a friend. John McCain's character, courage, and honor made him a giant among all of us. His deep, unshakeable belief in the soul of America and our values inspired us all and provided hope to the world. I miss him every day.",0
"Governor @RicardoRossello’s resignation is a testament to the power of everyday people to effect change and a critical opportunity for Puerto Rico, which has been battered by natural disasters and corrupt governments for far too long. #PuertoRicoSeLevanta",0
No one should have to work more than one job to make ends meet. We have to raise the minimum wage to $15 an hour and build an inclusive middle class that brings everyone along.,0
"@a_zinsner8 @TeamJoe This is great, Addie. Tell your mom and sister I say thank you for lending a helping hand to your neighbors.",0
"""@kitkat123frank: @realDonaldTrump @CNN @SpecialKMB1969. You have my vote""",1
"""@Allibiis: @realDonaldTrump @ArtPar17 @CNN story is bogus. Donald Trump has the most diverse group of voters/supporters in the GOP field.""",1
"Boycott @Macys, no guts, no glory. Besides, there are far better stores!",1
It’s time we reward work — not just wealth.,0
"Doug Jones. Thank you, Alabama. You’ve elected a man of incredible integrity, grit, and character. A fighter for working class and middle class Alabamians. He is going to make you proud in the Senate.",0
"""@flanny1971: @realDonaldTrump clearly puts this country first! Security, vets, economy and wont bow down to other world leaders!",1
VP Biden on the Romney-Ryan plan today: “They call it new and gutsy. But I say there’s nothing new about giving a millionaire a tax break.”,0
Obamacare fue un gran avance: proporcionó protecciones a más de 100 millones de estadounidenses con afecciones preexistentes. No podemos parar allí. Como presidente protegeré y expandiré Obamacare para garantizar que todos tengamos acceso a atención médica asequible y de calidad.,0
"""@JodiL792: @realDonaldTrump I wouldnt be watching at all!!! Honestly!""",1
"Last year, Virginians showed up to elect leaders who believe health care is a right, not a privilege. As a result, hundreds of thousands of Virginians now have the peace of mind that comes with health insurance. Don't ever question whether your vote matters -- it does. Show up.",0
"I will be on @meetthepress at 10:30. @nbc will be releasing their new poll numbers. Based on the debate results, I should do well-who knows?",1
RT @DarrenJJordan: CONSTRUCTIVE WINS! _ջ@realDonaldTrump @CLewandowski_ @DanScavino @MichaelCohen212 @KatrinaPierson @DefendingtheUSA http_,1
"I've always been proud to have cosponsored the Americans with Disabilities Act, signed into law 29 years ago. Thanks to the vision &amp; persistence of @SenatorHarkin &amp; many disability leaders, this bill was a critical step in the fight for equal rights for people with disabilities.",0
.@stuartpstevens horrible advise to Mitt Romney made victory an impossibility. Dont blame Mitt! Now Stevens cant get a job!,1
"""@WendyJFluga28: DonaldTrump is an emblem of HOPE that the best is yet to come for America! The good Trump name will be proudly displayed",1
I will be interviewed on @foxandfriends tomorrow morning at 7:00. Enjoy!,1
“We’ve set a goal—and we will accomplish it—of creating 1 million new manufacturing jobs by 2016.”—Vice President Biden,0
"""@R_U_OK_UK: @realDonaldTrump @glozee1 @PaulManafort @CNN @DanScavino Vote trump to save the west. Dont become like Europe - #WakeUpAmerica",1
"As president, I will:- Call for nationwide mask mandates- Implement widespread testing- Accelerate the development of treatments and vaccinesI’m ready to work on day one to contain the spread of this virus and get our country back on track.",0
"If Obama worked as hard on straightening out our country as he has trying to protect and elect Hillary, we would all be much better off!",1
Under Donald Trump:- Job growth has slowed- Manufacturing is worse off- Income inequality is higher than everHe is squandering the growing Obama-Biden economy that he inherited — just like he has squandered everything else that he has inherited in his life.,0
"I was asked about healthcare by Anderson Cooper &amp; have been consistent- I will repeal all of #ObamaCare, including the mandate, period.",1
Will be interviewed tonight on @SeanHannity tonight at 10pm EST. Enjoy your evening! #Trump2016,1
I will have set the all time record in primary votes in the Republican party --despite having to compete against 17 other people!,1
"Wow, did great in the debate polls (except for @CNN - which I dont watch). Thank you!",1
The State of Iowa should disqualify Ted Cruz from the most recent election on the basis that he cheated- a total fraud!,1
RT @TeamTrump: Our thoughts are with the forces fighting ISIS in Iraq. We must never back down against this extreme radical Islamic terrori_,1
"""@kylesteckel: @club4growth @realDonaldTrump The letter is out, liars.""",1
"""@EthaBrooke:  @MittRomney Like always you are telling the truth.I liked Romney and voted for him but he didnt fight hard enough."" True!",1
"""@gse_says: Overwhelming wins by @realDonaldTrump in primaries will prove what will happen (landslide) in the general election.",1
"""@RBacliff: Hillary wants to rip the guns out of Americas hands. No guns = no protection. Get on #TrumpTrain &amp; join @NRA to stop her.""",1
The @nytimes is so poorly run and managed that other family members are looking to take over control. With unfunded liabilities-big trouble!,1
Gov. Ducey is rushing reopening without adequate testing and contact tracing.He’s withholding support for increased testing and making local leaders plead for it.He’s refusing to implement a mask mandate and turning his back on older Americans and those at greater risk.,0
I will be interviewed on @greta at 7:00 P.M.  @FoxNews,1
"Jill and I are devastated to hear about today’s shooting at the Chabad Poway synagogue. No one should have to worship in fear.As a country, we must speak out against bigotry and gun violence. We’re in the battle for the soul of this nation—and it’s on all of us to act.",0
"Today, demonstrators in Hong Kong, inspired by the iconic Baltic Way protest, formed a human chain to demand China live up to its promises to the people of Hong Kong. They once more showed the world the common yearning for liberty that unites us all.",0
"""@bk2seattle: @realDonaldTrump I was with you in Tyngsboro, Ma. last night! You WILL be our next President!!!"" What a fantastic evening!",1
Many reports that I will be attending the Alvarez/Khan fight this weekend in Vegas. Totally untrue! Unfortunately I have other plans.,1
Looking forward to my meeting with Benjamin Netanyahu in Trump Tower at 10:00 A.M.,1
"There used to be a basic bargain in this country—when you worked hard, you shared in the prosperity you helped create. But CEOs and Wall Street continue to put profits over workers. It's wrong.We have to restore the dignity of work and ensure everyone earns what they deserve.",0
"Wishing a happy birthday to the rock and roll legend, @springsteen. Your ability to connect with everyday Americans and the issues they face is unrivaled. We are all better off because of your talent, your passion, and your voice.",0
"This election is about more than just beating Donald Trump. It’s about:- Replacing Betsy DeVos with an actual educator- Having an Attorney General who defends the Constitution, not the president- Ensuring our EPA Administrator believes climate change is an existential threat",0
".@megynkelly recently said that she can۪t be wooed by Trump. She is so average in every way, who the hell wants to woo her!",1
Nasty Ted Cruz is at it again- same dirty tricks he used w/ @RealBenCarson- saying I may not be on ballot &amp; I hold liberal positions. LIES!,1
Donald Trump said he wanted to be a cheerleader for the country. We didn't need a cheerleader. We needed a president.,0
"""@wompol: @realDonaldTrump @CNN we also saw numerous (since scrubbed) videos of celebrations on 9/11""",1
When I talk about the soul of this nation—I’m talking about a country where we can look our kids in the eye and tell them: “You will be safe at school.”I’m the only one on tonight’s stage who has taken on the @NRA and won twice—and I can’t wait to do it again.,0
